,AQI index,Station name,Dominent pollutant,CO,Dew,Humidity,NO2,O3,Pressure,PM10,PM2.5,SO2,Temperature,Wind,Data Time S,Status,Latitude,Longitude
1656,76.0,Hồ Chí Minh,pm25,5.0,26.0,83.0,11.0,6.0,1004.0,45.0,76.0,4.6,29.0,5.6,2021-07-28 15:00:00,Moderate,10.782978,106.700711
1657,36.0,Hà Nội,aqi,5.0,23.0,47.0,11.0,6.0,995.0,45.0,36.0,4.6,36.0,2.0,2021-07-28 15:00:00,Good,21.0811211,105.8180306
1658,53.0,Hà Nội,pm25,0.1,23.0,47.0,4.6,13.9,995.0,45.0,53.0,4.6,36.0,2.0,2021-07-28 15:00:00,Moderate,21.0215063,105.8188748
1659,8.0,Gia Lai,pm25,2.0,21.9,77.7,2.0,7.0,918.7,8.0,8.0,14.0,26.1,4.0,2021-07-28 15:00:00,Good,13.998599,107.996482
1661,37.0,Hà Nội,pm10,2.0,23.0,47.0,11.0,2.0,995.5,37.0,32.0,4.6,36.0,2.5,2021-07-28 14:00:00,Good,21.04975,105.74187
1665,31.0,Quảng Ninh,pm10,1.0,27.1,67.4,14.0,13.0,982.7,31.0,26.0,1.0,34.0,2.0,2021-07-27 16:00:00,Good,21.0357507,106.7641068
1666,68.0,Bắc Ninh,pm25,2.0,23.0,47.0,4.0,27.0,995.0,49.0,68.0,16.0,36.0,2.0,2021-07-28 15:00:00,Moderate,21.1232473,106.2883295
1667,38.0,Bắc Ninh,pm25,5.0,23.0,47.0,1.0,6.0,995.0,29.0,38.0,3.0,36.0,2.0,2021-07-28 15:00:00,Good,21.0272212,106.0342099
1669,18.0,Hà Nội,pm25,1.0,23.0,47.0,5.0,6.0,995.0,10.0,18.0,4.6,36.0,2.0,2021-07-28 14:00:00,Good,20.98832,105.854897
1670,12.0,Hà Nội,pm25,3.0,23.0,47.0,13.0,6.0,995.0,9.0,12.0,4.6,36.0,2.0,2021-07-28 14:00:00,Good,21.01994,105.77056
1671,46.0,Hà Nội,pm25,1.0,23.0,47.0,3.0,6.0,995.5,34.0,46.0,4.6,36.0,2.5,2021-07-28 14:00:00,Good,21.01525,105.80013
1672,20.0,Đà Nẵng,pm10,1.0,23.0,42.0,11.0,23.0,998.0,20.0,18.0,34.0,38.0,1.0,2021-07-28 15:00:00,Good,16.074,108.217
1674,43.0,Hà Nội,pm25,5.0,23.0,47.0,9.0,6.0,995.0,36.0,43.0,4.6,36.0,2.0,2021-07-28 14:00:00,Good,21.02022,105.81232
1675,12.0,Hà Nội,pm25,1.0,23.0,47.0,4.0,6.0,995.0,9.0,12.0,4.6,36.0,2.0,2021-07-28 14:00:00,Good,21.00577,105.74842
1676,47.0,Hà Nội,pm25,4.0,23.0,47.0,11.0,6.0,995.0,36.0,47.0,4.6,36.0,2.0,2021-07-28 14:00:00,Good,21.05121,105.78232
1677,18.0,Hà Nội,pm25,4.0,23.0,47.0,11.0,6.0,995.0,12.0,18.0,4.6,36.0,2.0,2021-07-28 14:00:00,Good,21.0072,105.83572
1678,58.0,Cao Bằng,pm10,5.0,26.6,61.2,1.0,2.0,969.5,58.0,41.0,14.0,35.2,1.0,2021-07-28 15:00:00,Moderate,22.6782,106.245
1679,25.0,Hồ Chí Minh,pm25,5.0,26.5,76.5,11.0,6.0,1009.0,45.0,25.0,4.6,31.0,6.4,2021-07-31 09:00:00,Good,10.782978,106.700711
1681,102.0,Hà Nội,pm25,0.1,28.0,79.0,9.6,6.5,1000.0,45.0,102.0,5.1,32.0,0.7,2021-07-31 09:00:00,Unhealthy for sensitive groups,21.0215063,105.8188748
1682,6.0,Gia Lai,pm25,2.0,21.5,100.0,3.0,6.0,922.0,5.0,6.0,16.0,21.5,2.0,2021-07-31 09:00:00,Good,13.998599,107.996482
1684,65.0,Hà Nội,pm25,3.0,28.0,75.0,11.0,1.0,1000.0,56.0,65.0,4.6,33.0,1.0,2021-07-31 09:00:00,Moderate,21.04975,105.74187
1686,188.0,Lào Cai,pm25,52.0,25.7,87.3,1.0,2.0,989.4,158.0,188.0,55.0,28.0,1.0,2021-07-31 10:00:00,Unhealthy,22.3221386,104.1214227
1688,23.0,Quảng Ninh,pm10,1.0,27.2,89.0,6.0,11.0,987.4,23.0,18.0,2.0,29.2,2.0,2021-07-31 08:00:00,Good,21.0357507,106.7641068
1689,60.0,Bắc Ninh,pm25,3.0,28.0,79.0,16.0,11.0,1000.0,58.0,60.0,13.0,32.0,1.0,2021-07-31 09:00:00,Moderate,21.1232473,106.2883295
1690,42.0,Bắc Ninh,pm25,7.0,28.0,79.0,7.0,6.0,1000.0,36.0,42.0,3.0,32.0,1.0,2021-07-31 09:00:00,Good,21.0272212,106.0342099
1692,51.0,Hà Nội,pm25,2.0,28.0,79.0,11.0,6.0,1000.0,37.0,51.0,4.6,32.0,1.0,2021-07-31 08:00:00,Moderate,20.98832,105.854897
1693,60.0,Hà Nội,pm25,5.0,28.0,79.0,26.0,6.0,1000.0,46.0,60.0,4.6,32.0,1.0,2021-07-31 08:00:00,Moderate,21.01994,105.77056
1694,55.0,Hà Nội,pm25,3.0,28.0,75.0,10.0,6.0,1000.0,48.0,55.0,4.6,33.0,1.0,2021-07-31 09:00:00,Moderate,21.01525,105.80013
1695,24.0,Đà Nẵng,pm25,2.0,22.0,44.0,11.0,12.0,1003.0,22.0,24.0,41.0,36.0,1.5,2021-07-31 09:00:00,Good,16.074,108.217
1697,60.0,Hà Nội,pm10,6.0,28.0,79.0,18.0,6.0,1000.0,60.0,59.0,4.6,32.0,1.0,2021-07-31 08:00:00,Moderate,21.02022,105.81232
1698,63.0,Hà Nội,pm25,5.0,28.0,79.0,13.0,6.0,1000.0,43.0,63.0,4.6,32.0,1.0,2021-07-31 08:00:00,Moderate,21.00577,105.74842
1699,68.0,Hà Nội,pm25,3.0,28.0,79.0,17.0,6.0,1000.0,58.0,68.0,4.6,32.0,1.0,2021-07-31 08:00:00,Moderate,21.05121,105.78232
1700,65.0,Hà Nội,pm25,5.0,28.0,79.0,11.0,6.0,1000.0,46.0,65.0,4.6,32.0,1.0,2021-07-31T08:00:00+07:00,Moderate,21.0072,105.83572
1701,134.0,Cao Bằng,pm25,5.0,26.6,96.5,1.0,1.0,973.8,108.0,134.0,1.0,27.2,2.0,2021-07-31 10:00:00,Unhealthy for sensitive groups,22.6782,106.245
1702,59.0,Hồ Chí Minh,pm25,5.0,26.5,85.5,11.0,6.0,1008.5,45.0,59.0,4.6,29.0,6.6,2021-08-02 08:00:00,Moderate,10.782978,106.700711
1703,49.0,Hà Nội,aqi,5.0,27.0,88.0,11.0,6.0,1000.0,45.0,49.0,4.6,29.0,1.5,2021-08-02 08:00:00,Good,21.0811211,105.8180306
1704,72.0,Hà Nội,pm25,0.1,27.0,88.0,7.8,8.2,1000.0,45.0,72.0,4.6,29.0,1.5,2021-08-02 08:00:00,Moderate,21.0215063,105.8188748
1705,15.0,Gia Lai,pm25,2.0,21.8,98.2,3.0,8.0,919.9,11.0,15.0,16.0,22.1,4.0,2021-08-02 08:00:00,Good,13.998599,107.996482
1707,50.0,Hà Nội,pm10,3.0,28.0,100.0,11.0,1.0,999.5,50.0,40.0,4.6,28.0,1.5,2021-08-02 07:00:00,Good,21.04975,105.74187
1709,8.0,Lào Cai,pm25,62.0,28.2,71.1,1.0,3.0,985.1,8.0,8.0,54.0,34.2,1.0,2021-08-01 00:00:00,Good,22.3221386,104.1214227
1711,33.0,Quảng Ninh,pm25,1.0,25.5,97.1,13.0,3.0,986.6,33.0,33.0,3.0,26.0,2.0,2021-08-02 07:00:00,Good,21.0357507,106.7641068
1712,53.0,Bắc Ninh,pm25,3.0,28.0,100.0,17.0,2.0,999.5,45.0,53.0,9.0,28.0,1.5,2021-08-02 08:00:00,Moderate,21.1232473,106.2883295
1713,70.0,Bắc Ninh,pm25,8.0,27.0,88.0,11.0,6.0,1000.0,57.0,70.0,4.0,29.0,1.5,2021-08-02 08:00:00,Moderate,21.0272212,106.0342099
1715,47.0,Hà Nội,pm25,1.0,28.0,100.0,7.0,6.0,999.5,34.0,47.0,4.6,28.0,1.5,2021-08-02 06:00:00,Good,20.98832,105.854897
1716,28.0,Hà Nội,pm25,4.0,28.0,100.0,14.0,6.0,999.5,21.0,28.0,4.6,28.0,1.5,2021-08-02 06:00:00,Good,21.01994,105.77056
1717,45.0,Hà Nội,pm25,2.0,28.0,100.0,5.0,6.0,999.5,35.0,45.0,4.6,28.0,1.5,2021-08-02 07:00:00,Good,21.01525,105.80013
1718,27.0,Đà Nẵng,pm25,3.0,22.0,49.0,11.0,10.0,1002.0,26.0,27.0,38.0,34.0,1.5,2021-08-02 08:00:00,Good,16.074,108.217
1720,60.0,Hà Nội,pm10,5.0,28.0,100.0,7.0,6.0,999.0,60.0,52.0,4.6,28.0,1.5,2021-08-02 06:00:00,Moderate,21.02022,105.81232
1721,47.0,Hà Nội,pm25,3.0,28.0,100.0,11.0,6.0,999.5,30.0,47.0,4.6,28.0,1.5,2021-08-02 06:00:00,Good,21.00577,105.74842
1722,57.0,Hà Nội,pm25,4.0,28.0,100.0,11.0,6.0,999.5,53.0,57.0,4.6,28.0,1.5,2021-08-02 06:00:00,Moderate,21.05121,105.78232
1723,43.0,Hà Nội,pm25,4.0,28.0,100.0,11.0,6.0,999.5,29.0,43.0,4.6,28.0,1.5,2021-08-02 06:00:00,Good,21.0072,105.83572
1724,62.0,Cao Bằng,pm10,5.0,25.3,96.5,1.0,1.0,972.4,62.0,52.0,1.0,25.9,1.0,2021-08-02 08:00:00,Moderate,22.6782,106.245
1725,53.0,Hồ Chí Minh,pm25,5.0,25.5,79.0,11.0,6.0,1008.5,45.0,53.0,4.6,29.5,6.9,2021-08-03 08:00:00,Moderate,10.782978,106.700711
1727,99.0,Hà Nội,pm25,0.1,26.0,83.0,10.1,5.3,1000.0,45.0,99.0,5.1,29.0,3.6,2021-08-03 08:00:00,Moderate,21.0215063,105.8188748
1728,15.0,Gia Lai,pm25,2.0,22.1,98.2,2.0,7.0,920.3,12.0,15.0,16.0,22.4,6.0,2021-08-03 08:00:00,Good,13.998599,107.996482
1730,68.0,Hà Nội,pm25,4.0,26.0,94.0,11.0,1.0,1000.0,55.0,68.0,4.6,27.0,1.8,2021-08-03 07:00:00,Moderate,21.04975,105.74187
1734,40.0,Quảng Ninh,pm10,1.0,26.6,94.9,18.0,5.0,986.9,40.0,35.0,7.0,27.5,2.0,2021-08-03 07:00:00,Good,21.0357507,106.7641068
1735,131.0,Bắc Ninh,pm25,5.0,26.0,83.0,13.0,14.0,1000.0,75.0,131.0,11.0,29.0,3.6,2021-08-03 08:00:00,Unhealthy for sensitive groups,21.1232473,106.2883295
1736,109.0,Bắc Ninh,pm25,7.0,26.0,83.0,10.0,6.0,1000.0,77.0,109.0,3.0,29.0,3.6,2021-08-03 08:00:00,Unhealthy for sensitive groups,21.0272212,106.0342099
1738,65.0,Hà Nội,pm25,1.0,26.0,83.0,12.0,6.0,1000.0,54.0,65.0,4.6,29.0,3.6,2021-08-03 06:00:00,Moderate,20.98832,105.854897
1739,47.0,Hà Nội,pm25,4.0,26.0,94.0,19.0,6.0,1000.0,34.0,47.0,4.6,27.0,1.8,2021-08-03 06:00:00,Good,21.01994,105.77056
1740,84.0,Hà Nội,pm25,3.0,26.0,94.0,8.0,6.0,1000.0,55.0,84.0,4.6,27.0,1.8,2021-08-03 07:00:00,Moderate,21.01525,105.80013
1741,47.0,Đà Nẵng,pm10,4.0,21.0,49.0,11.0,10.0,1002.0,47.0,30.0,32.0,33.0,1.5,2021-08-03 08:00:00,Good,16.074,108.217
1743,91.0,Hà Nội,pm25,5.0,26.0,94.0,12.0,6.0,1000.0,64.0,91.0,4.6,27.0,1.8,2021-08-03 06:00:00,Moderate,21.02022,105.81232
1744,78.0,Hà Nội,pm25,2.0,26.0,83.0,10.0,6.0,1000.0,51.0,78.0,4.6,29.0,3.6,2021-08-03 06:00:00,Moderate,21.00577,105.74842
1745,93.0,Hà Nội,pm25,4.0,26.0,94.0,15.0,6.0,1000.0,52.0,93.0,4.6,27.0,1.8,2021-08-03 06:00:00,Moderate,21.05121,105.78232
1746,66.0,Hà Nội,pm25,4.0,26.0,94.0,11.0,6.0,1000.0,45.0,66.0,4.6,27.0,1.8,2021-08-03 06:00:00,Moderate,21.0072,105.83572
1747,8.0,Cao Bằng,pm25,5.0,23.2,98.2,1.0,1.0,973.3,3.0,8.0,1.0,23.5,1.0,2021-08-03 08:00:00,Good,22.6782,106.245
1748,30.0,Hồ Chí Minh,pm25,5.0,27.0,76.5,11.0,6.0,1008.5,45.0,30.0,4.6,31.5,3.0,2021-08-09 10:00:00,Good,10.782978,106.700711
1750,149.0,Hà Nội,pm25,0.1,28.0,84.0,6.0,4.5,1003.0,45.0,149.0,6.1,31.0,1.0,2021-08-09 10:00:00,Unhealthy for sensitive groups,21.0215063,105.8188748
1751,16.0,Gia Lai,pm25,2.0,23.2,98.2,3.0,8.0,921.7,13.0,16.0,16.0,23.5,2.0,2021-08-09 07:00:00,Good,13.998599,107.996482
1753,79.0,Hà Nội,pm25,4.0,28.0,84.0,11.0,1.0,1003.0,70.0,79.0,3.0,31.0,1.2,2021-08-09 10:00:00,Moderate,21.04975,105.74187
1757,25.0,Quảng Ninh,pm25,1.0,28.5,94.4,12.0,3.0,989.9,24.0,25.0,1.0,29.5,1.0,2021-08-09 09:00:00,Good,21.0357507,106.7641068
1758,73.0,Bắc Ninh,pm25,2.0,28.0,84.0,6.0,6.0,1003.0,54.0,73.0,12.0,31.0,1.0,2021-08-09 10:00:00,Moderate,21.1232473,106.2883295
1759,125.0,Bắc Ninh,pm25,9.0,28.0,84.0,14.0,6.0,1003.0,100.0,125.0,5.0,31.0,1.0,2021-08-09 10:00:00,Unhealthy for sensitive groups,21.0272212,106.0342099
1761,84.0,Hà Nội,pm25,3.0,28.0,84.0,9.0,6.0,1003.0,57.0,84.0,4.6,31.0,1.0,2021-08-09 09:00:00,Moderate,20.98832,105.854897
1762,84.0,Hà Nội,pm25,6.0,28.0,84.0,20.0,6.0,1003.0,56.0,84.0,4.6,31.0,1.0,2021-08-09 09:00:00,Moderate,21.01994,105.77056
1763,117.0,Hà Nội,pm25,4.0,28.0,86.5,7.0,6.0,1003.0,75.0,117.0,4.6,30.5,1.8,2021-08-09 08:00:00,Unhealthy for sensitive groups,21.01525,105.80013
1764,37.0,Đà Nẵng,pm25,1.0,23.0,44.0,11.0,18.0,1004.0,31.0,37.0,38.0,37.0,2.0,2021-08-09 10:00:00,Good,16.074,108.217
1766,128.0,Hà Nội,pm25,9.0,28.0,84.0,12.0,6.0,1003.0,82.0,128.0,4.6,31.0,1.0,2021-08-09 09:00:00,Unhealthy for sensitive groups,21.02022,105.81232
1767,104.0,Hà Nội,pm25,6.0,28.0,84.0,12.0,6.0,1003.0,60.0,104.0,4.6,31.0,1.0,2021-08-09 09:00:00,Unhealthy for sensitive groups,21.00577,105.74842
1768,121.0,Hà Nội,pm25,9.0,28.0,84.0,16.0,6.0,1003.0,83.0,121.0,4.6,31.0,1.0,2021-08-09 09:00:00,Unhealthy for sensitive groups,21.05121,105.78232
1769,105.0,Hà Nội,pm25,6.0,28.0,84.0,11.0,6.0,1003.0,61.0,105.0,4.6,31.0,1.0,2021-08-09 09:00:00,Unhealthy for sensitive groups,21.0072,105.83572
